,CountryCode,Year,tmpf,dwpf,mslp,sknt,feel,relh,ice_accretion_6hr,p01i,Country,Total Grains/Cereals-Area Harvested-1000 Ha,Total Grains/Cereals-Yield-MT / Ha,Total Grains/Cereals-Production Quantity-1000 MT,"Economic Data-Gross Domestic Product, constant prices-Percent change",Economic Data-GDP (constant 2005 US$)-Million,Economic Data-Imports of goods and services (constant 2005 US$)-Million,Economic Data-Exports of goods and services (constant 2005 US$)-Million,Economic Data-WB GDP (constant 2005 US$) / FAO population-$/Person,Total Grains/Cereals-Import Quantity-1000 MT,Total Grains/Cereals-Import Value-Million US$,Total Grains/Cereals-Import Unit Value-US$ / MT,Total Grains/Cereals-Export Quantity-1000 MT,Total Grains/Cereals-Stock Variation-1000 MT,Total Grains/Cereals-Feed + Seed-1000 MT,Total Grains/Cereals-Waste + Processed + OtherUtilization-1000 MT,Total Grains/Cereals-Food Availability-1000 MT,Total Grains/Cereals-Food Availability per capita-kg/cap/yr,Population-Total Population - Both Sexes-Million,Root Crops (R&T)-FAO Conversion Rate for Root Crops from MT to Grain Equiv. MT-Conversion Rate,Root Crops (R&T)-Area Harvested-1000 Ha,Root Crops (R&T)-Yield-MT / Ha,Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Import Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Export Quantity-Grain Equiv. 1000 MT,Root Crops (R&T)-Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Feed + Seed-Grain Equiv. 1000 MT,Root Crops (R&T)-Waste + Processed + OtherUtilization - Stock Variation-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability-Grain Equiv. 1000 MT,Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Production Quantity-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Food Availability per capita-kg/cap/yr,Total Grains/Cereals and Root Crops (R&T)-Food Supply-Grain Equiv. 1000 MT,Total Grains/Cereals and Root Crops (R&T)-Area Harvested-1000 Ha,Other-Food Supply-Grain Equiv. 1000 MT / yr,Other-Food Supply-Grain Equiv. kg/cap/yr,Food Aid-Cereal Food Aid-Grain Equiv. 1000 MT,Food Aid-Total-Grain Equiv. 1000 MT,Food Aid-Non-Cereal Food Aid-Grain Equiv. 1000 MT
1092,NG,1991,81.60847348538559,67.40630497375055,1011.592429754514,5.715116407504379,84.8031626998924,68.23112020667836,,,Niger,6594.996,0.373176875,2461.1,2.49,2407.088826,450.8273829,338.247955,299.5381814,179.5,33.2,184.9582173,63.333,-302.0,25.0,365.076,1869.102,232.5910901,8.036,0.420479303,17.379,4.013897022,69.75751634,0.0,0.0,0.0,0.113529412,6.975751634,62.66823529,7.798436448,2530.857516,240.3895265,2710.357516,6612.375,411.1767388,307.246972,92.26333465,96.28347187,4.020137216
1093,NG,1991,81.60847348538559,67.40630497375055,1011.592429754514,5.715116407504379,84.8031626998924,68.23112020667836,,,Nigeria,17014.0,1.018255554,17324.6,-0.618,66441.73963,9206.085574,25712.20713,664.5104278,1116.65,186.01,166.5786057,87.5,-122.0,660.9,2716.828,14594.872,145.9691557,99.986,0.270205615,4396.4,2.706665698,11899.58507,0.463402629,0.0119,0.0,3280.480985,3075.123637,5544.431965,55.45208294,29224.18507,201.4212386,30341.29848,21410.4,4489.682468,288.5083696,0.0,0.0,0.0
1094,NG,1992,74.59827273993808,57.88936952692697,1011.9514160756502,7.131770327284505,78.39525572535555,58.31901188405108,,,Niger,7554.57,0.295635622,2233.4,-6.516,2250.232216,401.3670202,377.0281116,271.1123152,181.934,32.9,180.8348082,41.666,-2.0,15.0,331.992,2037.308,245.4587952,8.3,0.419325977,11.77,4.239574446,49.89979123,0.0,0.0,0.0,0.117411273,4.989979123,44.79240084,5.396674799,2283.299791,250.85547,2465.233791,7566.34,451.8318998,319.030794,43.09086099,54.29549398,11.20463299
1095,NG,1992,74.59827273993808,57.88936952692697,1011.9514160756502,7.131770327284505,78.39525572535555,58.31901188405108,,,Nigeria,16836.0,1.086540746,18293.0,0.434,68380.66275,7827.674897,18893.70825,667.4865806,1434.65,233.612,162.8355348,99.5,-330.0,689.5,2763.745,15791.655,154.1476402,102.445,0.271817069,4747.4,2.874021488,13644.12961,2.345781308,0.0302,0.0,3744.379072,3566.242668,6335.823483,61.84609774,31937.12961,215.9937379,33374.12539,21583.4,4589.878098,304.8144341,0.46410625,0.506275,0.04216875
1096,NG,1993,74.23002299676608,62.35749777495232,1012.9227213695395,5.1816834149370035,77.19685812672176,69.9227444373808,,,Niger,6948.484,0.255106006,1772.6,1.449,2282.847934,413.135409,357.0855045,266.0972064,186.9,32.5,173.8897806,21.667,185.0,10.0,260.469,1868.531,217.8028908,8.579,0.421043603,15.28,4.444655312,67.91433317,0.0,0.0,0.0,0.122102645,6.791433317,61.00079721,7.110478751,1840.514333,224.9133695,2027.414333,6963.764,491.3702563,294.2638819,26.67239063,29.89831181,3.22592119
1097,NG,1993,74.23002299676608,62.35749777495232,1012.9227213695395,5.1816834149370035,77.19685812672176,69.9227444373808,,,Nigeria,17423.7,1.082720662,18865.0,2.09,69884.68399,9458.728817,22417.04407,665.9997331,1348.25,351.818,260.9441869,173.9,-100.0,719.1,2874.313,16535.787,157.5857412,104.932,0.274286233,5043.4,2.896826782,14609.85619,0.168411747,0.00302,0.0,3967.37893,3891.304272,6751.338936,64.34013396,33474.85619,221.9258752,34823.27461,22467.1,5032.054418,317.5221179,0.0,0.0,0.0
1098,NG,1994,79.1046392564376,62.596558237537444,1010.9872489914892,7.909661691671605,81.37959663689016,64.50653538913222,,,Niger,6958.382,0.347465833,2417.8,4.005,2374.265988,638.1953246,392.5126308,267.6133891,190.867,3.452,18.08589227,31.667,-82.1,30.0,357.997,2089.303,235.4940261,8.872,0.413100874,11.203,4.177838885,46.80432902,0.476305308,0.0409,-0.00496,0.123930262,4.68869492,42.42711216,4.782136177,2464.604329,240.2761623,2655.947634,6969.585,517.582335,307.0947448,45.39632835,52.18820503,6.791876678
1099,NG,1994,79.1046392564376,62.596558237537444,1010.9872489914892,7.909661691671605,81.37959663689016,64.50653538913222,,,Nigeria,17993.0,1.078319346,19402.2,0.91,69954.56867,7415.638713,22923.98892,651.0248078,1320.1,229.6,173.9262177,185.0,270.0,756.95,2847.084,17053.166,158.703489,107.453,0.27609453,5265.9,2.919390703,15373.2195,0.0,0.0,0.0,4159.181866,4141.717507,7072.32013,65.81780062,34775.4195,224.5212896,36095.5195,23258.9,5032.531538,315.6296319,0.0,0.0,0.0
1100,NG,1995,79.64963672134054,62.52430634887072,1011.8330733357428,6.895187796451093,82.2238210525151,62.83273252217267,,,Niger,7193.938,0.288506796,2075.5,-6.611,2436.133563,604.061485,430.7269989,265.4029375,278.2,21.984,79.02228613,21.334,29.2,15.0,307.993,2092.207,227.9340887,9.179,0.419046149,12.077,4.465615582,53.93123939,5.677237228,0.00126,0.00126,0.335236919,5.435866646,53.83653496,5.865185201,2129.431239,233.7992739,2413.308477,7206.015,534.8328401,313.3780663,22.78577586,26.71875011,3.932974249
1101,NG,1995,79.64963672134054,62.52430634887072,1011.8330733357428,6.895187796451093,82.2238210525151,62.83273252217267,,,Nigeria,18598.0,1.159737606,21568.8,-0.307,71703.43289,6535.100665,20957.96546,651.7605135,1594.15,210.274,131.9035223,212.5,-180.0,848.4,3242.77,18628.83,169.3299096,110.015,0.274885694,5603.6,2.77981077,15576.94763,0.489846307,0.0162,-9.620999294,4160.969766,4185.452461,7230.999029,65.72739199,37145.74763,235.0573015,38740.38747,24201.6,5581.506905,331.4920578,0.0,0.0,0.0
1102,NG,1996,72.7948642145715,58.23136510230581,1012.1254286985442,6.840036470120713,73.87944870186905,69.50636739281936,,,Niger,7170.568,0.30842745,2211.6,5.089,2519.427238,651.4739717,467.1345159,265.2028671,247.5,28.368,114.6181818,14.2,92.9,45.236,394.584,2098.54,220.8989474,9.5,0.404963513,12.2,4.753342214,57.99077501,14.67061317,0.205721464,-0.0134,0.607445269,5.907607722,65.94061373,6.941117234,2269.590775,227.8400646,2531.761388,7182.768,570.6069826,309.7822681,31.44434544,35.10764813,3.663302691
1103,NG,1996,72.7948642145715,58.23136510230581,1012.1254286985442,6.840036470120713,73.87944870186905,69.50636739281936,,,Nigeria,17752.6,1.148406431,20387.2,4.994,74786.68051,9724.784977,18678.14825,664.0739536,2110.65,287.572,136.2480752,180.0,-150.0,937.6,3080.05,18004.75,159.8745316,112.618,0.277147168,5684.0,2.798337988,15905.75313,0.496093431,0.0166,-11.08588672,4218.028022,4297.559836,7390.646672,65.62580291,36292.95313,225.5003345,38404.09922,23436.6,6003.120026,322.3269766,0.0,0.0,0.0
1104,NG,1997,67.51589606117567,56.549494466446866,1013.8279298941799,8.692134417869712,72.33887158292343,66.54618147669754,,,Niger,6415.982,0.263061835,1687.8,0.496,2588.811398,637.9095352,435.5452452,263.1975801,305.867,41.516,135.7321973,7.767,88.0,37.076,300.063,1769.961,179.9472346,9.836,0.404943503,13.1,5.397185923,70.70313559,24.41728333,0.063171186,-0.202471751,0.809887006,7.893968644,86.35339209,8.779320058,1758.503136,188.7265547,2088.787419,6429.082,546.9877468,270.8978254,60.10344849,65.63704034,5.533591851
1105,NG,1997,67.51589606117567,56.549494466446866,1013.8279298941799,8.692134417869712,72.33887158292343,66.54618147669754,,,Nigeria,18476.0,1.110402685,20515.8,2.802,76805.92088,13111.62545,27625.72561,666.3189659,2219.85,461.332,207.8212492,120.0,70.0,943.65,3047.623,18565.627,161.0634863,115.269,0.276985738,5479.53,3.005134487,16466.72457,0.506883901,0.00969,-11.35641526,4317.627095,4520.09259,7629.502355,66.1886748,36982.52457,227.2521611,39202.88146,23955.53,6267.653451,326.9085545,1.1454,1.1454,0.0
1106,NG,1998,74.84882246365898,61.933676005071305,1013.6174031260397,7.0087652324882725,78.50466979589673,67.15446199220048,,,Niger,7641.496,0.38633142,2952.15,12.712,2858.624118,752.3757641,508.312122,280.642462,280.534,54.911,195.7374151,52.633,-161.0,52.82,528.496,2391.034,234.7372865,10.186,0.394428725,16.8,5.371720107,90.24489779,28.38821861,0.0852,-0.870898624,0.453593033,9.968002732,108.126324,10.61518987,3042.394898,245.3524763,3351.317116,7658.296,693.0603308,337.1165854,57.039125,59.82844824,2.789323236
1107,NG,1998,74.84882246365898,61.933676005071305,1013.6174031260397,7.0087652324882725,78.50466979589673,67.15446199220048,,,Nigeria,18339.0,1.130377883,20730.0,2.716,78249.44103,12254.42512,28202.16861,663.2264058,2334.5,473.796,202.9539516,120.0,-70.0,1007.506,3269.717,18829.777,159.5973742,117.983,0.27779261,6541.47,2.673386593,17487.8782,0.530583886,0.00972,32.2239428,4479.274724,4951.957462,8057.167152,68.29091608,38217.8782,227.8882903,40552.90878,24880.47,6856.996047,332.3611495,0.0,0.0,0.0
1108,NG,1999,81.65456682359742,65.8254934511772,1010.5625340957522,7.32146868612346,84.69855212986904,66.10869427165893,,,Niger,7480.756,0.378464423,2831.2,0.994,2842.365455,660.3570015,451.9374628,269.4696108,237.467,37.729,158.8810235,81.766,5.0,50.924,503.314,2421.362,229.5565036,10.548,0.403809699,8.809,6.344611776,55.88968513,21.47419596,0.0549,-0.161523879,0.303261084,5.942059714,71.06364218,6.737167442,2887.089685,236.293671,3146.030881,7489.565,742.539441,332.6674781,35.70779411,37.91803684,2.210242725
1109,NG,1999,81.65456682359742,65.8254934511772,1010.5625340957522,7.32146868612346,84.69855212986904,66.10869427165893,,,Nigeria,18079.2,1.07083278,19359.8,0.474,79110.48012,8124.367913,25169.67633,654.9748321,2587.65,499.362,192.9789577,160.0,200.0,879.434,2923.635,18532.531,153.4353143,120.784,0.277994361,7613.0,2.389188633,18188.89307,0.508729681,0.00973,0.0,4550.668729,5212.139632,8426.583984,69.76573043,37548.69307,223.2010447,40136.8518,25692.2,7243.724422,330.3484842,0.0,0.0,0.0
1110,NG,2000,81.31743066527656,66.87078370173874,1010.1762869938702,8.187749596472115,84.37103806437254,69.40355892823325,,,Niger,7345.792,0.286698153,2106.025,-2.584,2802.302048,719.971014,498.7940065,256.5740751,347.5,37.163,106.9438849,28.434,98.0,43.584,374.567,2148.874,196.747299,10.922,0.411297841,10.232,8.79462674,89.98662081,16.64152196,0.0111,0.0341,0.172745093,9.039092659,97.40561127,8.918294385,2196.011621,205.6655934,2560.153143,7356.024,826.9660081,303.6920076,20.74159064,23.89420927,3.152618628
1111,NG,2000,81.31743066527656,66.87078370173874,1010.1762869938702,8.187749596472115,84.37103806437254,69.40355892823325,,,Nigeria,18242.0,0.980429777,17885.0,5.318,83382.44605,9146.018473,28505.41784,674.1298422,3572.65,468.288,131.0758121,140.0,-520.0,792.553,2692.254,17919.093,144.8721632,123.689,0.280889963,7569.0,2.418273692,18303.91357,0.405043327,0.0,0.0,4552.021288,5295.311747,8456.98558,68.37298046,36188.91357,213.2451437,39761.96862,25811.0,7438.030493,319.5779373,0.0,1.2375,1.2375
1112,NG,2001,80.39439286678332,67.31314975644258,1011.6356593904972,7.898797741724137,83.64636917974754,71.52617484485502,,0.05,Niger,7884.905,0.397526666,3134.46,8.04,3001.38713,738.6801004,507.9226814,265.4215715,273.3,56.961,208.4193194,35.1,-25.0,58.288,557.578,2703.794,239.1045278,11.308,0.404204055,7.505,7.495898215,56.2567161,6.76314224,0.00162,-0.808408109,0.242522433,6.476965769,56.29875332,4.97866584,3190.716716,244.0831936,3470.779858,7892.41,909.1866785,349.6269239,65.14805313,67.09045948,1.942406351
1113,NG,2001,80.39439286678332,67.31314975644258,1011.6356593904972,7.898797741724137,83.64636917974754,71.52617484485502,,0.05,Nigeria,16286.0,1.068500553,17401.6,8.164,85967.30188,14714.96132,21772.56623,678.4838947,4410.0,613.71,139.1632653,152.0,250.0,873.629,2802.19,18338.181,144.7313129,126.705,0.279586429,7655.0,2.38431891,18251.96125,0.447617873,0.0377,0.0,4540.930944,5281.087367,8430.354774,66.53529674,35653.56125,211.2666096,40064.00887,23941.0,7632.560102,323.5021066,0.105825,2.49105,2.385225
1114,NG,2002,81.4246037136083,69.85532996339981,1011.4639764396845,7.723193660573469,85.56332275906303,73.64600413799886,,0.0,Niger,7864.648,0.420048679,3303.535,5.338,3091.402393,818.7772545,491.7788942,264.0869975,249.834,64.659,258.8078484,107.0,15.0,61.408,588.268,2785.959,237.9941056,11.706,0.406377936,9.7,7.226824116,70.10019392,5.442619694,0.0329,0.210097393,0.325102349,6.831213101,68.35317518,5.839157285,3373.635194,243.8332629,3628.911814,7874.348,961.2475351,351.1147049,34.38734065,43.28767855,8.9003379
1115,NG,2002,81.4246037136083,69.85532996339981,1011.4639764396845,7.723193660573469,85.56332275906303,73.64600413799886,,0.0,Nigeria,17027.0,0.816754566,13906.88,21.177,87298.869,15649.85632,24304.14627,672.3987076,3970.0,484.113,121.9428212,230.0,80.0,800.312,2327.472,14682.896,113.0915029,129.832,0.291052114,7957.0,2.540679752,20216.18879,0.411256637,3.46119174,0.0,6617.745927,5769.839811,7825.552826,60.27445334,34123.06879,173.3659562,38093.48005,24984.0,7742.807069,285.0282255,12.96875,12.96875,0.0
1116,NG,2003,82.21629225082238,65.10839990439888,1010.9785250584903,7.824615383726329,85.18270900622426,63.40836757742841,,0.0,Niger,8073.66,0.440766641,3558.6,7.055,3255.24672,806.8521163,494.7280801,268.6290411,253.066,54.107,213.8058846,75.0,-98.0,69.898,634.482,2877.27,237.437696,12.118,0.407308503,10.718,6.631398937,71.0753338,9.0341026,0.0,0.203654252,0.448039353,6.936871117,72.72452593,6.001363751,3629.675334,243.4390597,3891.775436,8084.378,1072.353584,359.0485605,17.3829375,32.04483589,14.66189839
1117,NG,2003,82.21629225082238,65.10839990439888,1010.9785250584903,7.824615383726329,85.18270900622426,63.40836757742841,,0.0,Nigeria,17371.0,0.847228139,14717.2,10.335,96290.65251,24013.90633,31926.22081,723.6253354,4080.0,697.624,170.9862745,240.0,360.0,1142.047,2562.412,15416.441,115.8547273,133.067,0.290352021,8081.0,2.655422114,21458.4661,0.267414211,3.790545632,0.0,7023.379328,6111.310172,8320.25318,62.52679612,36175.6661,178.3815234,40255.93352,25452.0,8129.779545,292.7537164,0.0,18.08,18.08
1118,NG,2004,80.65602646076935,58.36113239006809,1011.6746889682423,8.237262531109378,82.49343649666615,55.780368507021855,,,Niger,7862.704,0.345904539,2719.745,-0.825,3258.501967,909.3196439,565.8151874,259.7036715,430.817,86.342,200.4145612,150.0,162.0,50.6,529.41,2588.835,206.3309955,12.547,0.395131527,10.716,5.991869465,64.20887318,8.376393247,1.078709069,1.205151158,0.513670985,5.25959576,65.73329062,5.238964742,2783.953873,211.5699602,3223.147266,7873.42,1123.300368,327.6717514,38.44509261,43.70082003,5.255727415
1119,NG,2004,80.65602646076935,58.36113239006809,1011.6746889682423,8.237262531109378,82.49343649666615,55.780368507021855,,,Nigeria,17716.0,0.929414089,16465.5,10.585,106497.4617,16037.95998,31621.41501,780.7789036,5384.0,786.558,146.0917533,1100.0,260.0,1037.755,3623.423,17038.522,124.9167663,136.399,0.291330928,8208.0,2.80679318,23038.15842,0.384556824,0.486522649,0.0,7539.534282,6612.316504,8886.205668,65.14861302,39503.65842,190.0653793,44888.04298,25924.0,8613.166298,306.4113132,0.0,0.0,0.0
1120,NG,2005,82.74366781052107,66.3809113663181,1011.4349719764722,7.902852178233911,86.82696282584455,64.65808965962025,,0.0,Niger,8399.341,0.433805938,3643.684,8.416,3405.134555,1048.78751,565.0919473,262.0543755,413.7,126.29,305.269519,52.0,-88.0,64.948,699.444,3152.992,242.6498384,12.994,0.394990366,12.267,5.886055182,72.20423892,8.935077071,0.0146,0.079,1.263969171,7.182109827,72.67862235,5.593244755,3715.888239,248.2430831,4138.523316,8411.608,1161.673177,365.8906895,126.801822,166.8353076,40.03348562
1121,NG,2005,82.74366781052107,66.3809113663181,1011.4349719764722,7.902852178233911,86.82696282584455,64.65808965962025,,0.0,Nigeria,18310.0,0.87773894,16071.4,5.393,112248.3246,21429.76337,35534.41965,802.7887014,5480.0,1023.55,186.7791971,700.0,-60.0,1415.44,3784.513,15591.447,111.5084571,139.823,0.291002415,8655.0,2.844931067,24622.87838,0.562507669,2.183100121,0.0,8055.280058,7347.373614,9218.604991,65.93053354,40694.27838,177.4389907,46174.84089,26965.0,8836.353349,295.9463052,10.89375,23.4375,12.54375
1122,NG,2006,82.94087141618938,68.17803520575644,1011.139805355237,7.297742580068605,87.0398274543458,67.54747910872793,,,Niger,8965.158,0.449357948,4028.565,5.807,3602.632359,1063.101113,591.2805496,267.6547072,308.15,88.808,288.1973065,150.0,-78.0,71.702,735.494,3301.519,245.2837296,13.46,0.391092554,17.7,5.793472748,102.5444676,4.286765484,0.0196,0.195546277,1.267139875,10.07258873,95.4719499,7.093012622,4131.109468,252.3767422,4443.546233,8982.858,1260.437487,371.7255641,82.69713927,119.4274919,36.73035258
1123,NG,2006,82.94087141618938,68.17803520575644,1011.139805355237,7.297742580068605,87.0398274543458,67.54747910872793,,,Nigeria,19147.0,0.951895336,18225.94,6.211,119220.0877,23747.89123,56932.45718,831.7351711,5280.0,950.865,180.0880682,700.0,-820.0,1348.757,4187.431,16449.752,114.7611746,143.339,0.293020244,8844.0,3.055242964,27020.56877,0.638491112,1.295149478,-439.5303659,8603.710509,8291.296427,10124.90459,70.63607667,45246.50877,185.3972512,50527.14727,27991.0,9290.721885,304.4681288,0.0,0.0,0.0
1124,NG,2007,80.59309276813826,71.32463963339508,1011.5453267122742,7.375450882482376,84.38103653949283,77.18320520804362,,0.0,Niger,9062.057,0.369041709,3344.277,3.166,3715.991723,1112.046895,647.6391714,266.455738,358.3,89.966,251.0912643,52.0,124.0,72.623,718.461,2983.493,213.9318084,13.946,0.3933197,20.54,5.761922967,118.3498978,2.892473074,0.000393,0.11799591,0.501482618,11.73980641,109.0006885,7.815910546,3462.626898,221.747719,3823.819371,9082.597,1405.482158,347.1015744,81.41020474,86.00081342,4.590608673
1125,NG,2007,80.59309276813826,71.32463963339508,1011.5453267122742,7.375450882482376,84.38103653949283,77.18320520804362,,0.0,Nigeria,19410.0,0.884447192,17167.12,6.972,127531.7657,44055.76758,46882.63856,867.8523158,5165.1,1290.16,249.7841281,550.0,930.0,1410.26,4084.991,17216.969,117.1612919,146.951,0.294092643,9137.0,2.659805146,24302.63962,1.390175922,2.623894557,-441.1389639,7965.561279,6722.924284,9612.919746,65.41581715,41469.75962,182.577109,46636.24979,28547.0,9907.294209,303.6093197,0.0,0.0,0.0
1126,NG,2008,80.44322728389038,62.01351596636683,1010.6593215606431,6.759873984037244,81.87192917365427,61.87466099123956,,,Niger,9843.221,0.510041378,5020.45,9.65,4072.268866,1453.286949,722.0186025,281.8179146,313.0,140.315,448.2907348,200.0,-224.0,81.947,1096.25,3731.253,258.2182007,14.45,0.396998636,12.655,5.986852362,75.76361664,6.334113233,0.0,0.0,0.781690314,7.626740791,73.68969577,5.099632925,5096.213617,263.3178336,5415.54773,9855.876,1643.687993,400.7928372,61.2415675,68.69839787,7.456830365
1127,NG,2008,80.44322728389038,62.01351596636683,1010.6593215606431,6.759873984037244,81.87192917365427,61.87466099123956,,,Nigeria,18899.0,0.989257633,18695.98,5.984,135528.3437,39095.66444,60368.5748,899.528385,5560.0,1637.41,294.4982014,750.0,-30.0,1529.058,4796.935,17069.987,113.2968752,150.666,0.291922957,8920.0,2.926069465,26100.53963,1.313361382,4.159318286,-291.9229566,8396.821714,7425.717812,10280.73279,68.2352541,44796.51963,181.5321293,50357.83299,27819.0,9805.740365,301.0655852,0.0,0.0,0.0
1128,NG,2009,81.45053410362124,68.42221692676146,1011.3940880497362,5.837044101791367,84.4894717668195,70.08980284349492,,0.285,Niger,9086.191,0.383169691,3481.553,-0.712,4043.246979,1894.522326,821.6489789,270.0538992,422.9,86.365,204.220856,20.0,250.0,63.557,616.576,3454.32,230.7186749,14.972,0.399057873,11.381,6.673744156,75.95388223,6.366968371,0.0,0.0,0.798115747,7.645948856,73.88875774,4.935129424,3557.506882,235.6538043,3986.773851,9097.572,1703.065511,369.7477042,44.46345569,63.71745278,19.25399709
1129,NG,2009,81.45053410362124,68.42221692676146,1011.3940880497362,5.837044101791367,84.4894717668195,70.08980284349492,,0.285,Nigeria,13890.0,1.370958531,19042.614,6.96,144926.4428,43661.62096,41834.31016,938.1080913,6195.0,1662.11,268.2986279,1025.0,70.0,1696.033,4953.635,17657.946,114.2997903,154.488,0.292034407,7737.51,2.764560001,21390.81065,1.864055618,4.160906228,1168.137627,7679.475185,3995.903868,9937.986933,64.32853641,40433.42465,178.6283267,46630.28871,21627.51,10054.4862,298.696237,0.0,0.0,0.0
1130,NG,2010,81.86507024631027,68.61570081740567,1010.6825820130933,5.833395894849226,85.43199174014973,70.49330809740158,,0.09766666666666665,Niger,10629.424,0.525259882,5583.21,8.36,4381.636015,2151.029901,972.6466296,282.46751,379.1,115.327,304.2126088,200.0,-646.0,89.982,1009.611,4016.717,258.9425606,15.512,0.399057873,10.7,6.850108112,73.2961568,6.366968371,0.0,0.0,0.610558546,7.645948856,71.40661777,4.603314709,5656.506157,263.5458753,6041.973125,10640.124,1764.490529,397.6397752,212.2745371,251.1908661,38.91632901
1131,NG,2010,81.86507024631027,68.61570081740567,1010.6825820130933,5.833395894849226,85.43199174014973,70.49330809740158,,0.09766666666666665,Nigeria,16132.21,1.270035538,20488.48,7.976,156288.2984,49191.48776,64225.55723,986.5253048,6620.0,1876.22,283.4169184,1100.0,-150.0,2029.77,5346.563,18296.147,115.4892093,158.423,0.292034407,8231.02,2.982154378,24546.17233,1.864055618,4.160906228,1168.137627,7687.537963,3995.903868,12860.43365,81.17781919,45034.65233,196.6670285,51656.51639,24363.23,10310.58637,316.7349388,0.0,0.0,0.0
1132,NG,2011,80.79811120157284,67.57498973059076,1010.8386403795629,5.462688483336698,83.78568758635494,70.36062419411813,,0.01,Niger,9976.768,0.360707496,3598.695,2.3,4482.913159,2141.349583,936.644396,278.9789756,480.7,77.731,161.7037653,100.0,601.0,67.178,690.402,3822.815,237.8999938,16.069,0.399057873,11.894,6.053675061,72.00241117,6.366968371,0.0,0.0,0.618539704,7.645948856,70.10489098,4.362741364,3670.697411,242.2627351,4157.76438,9988.662,1827.849298,376.3566351,67.07758966,83.12099055,16.04340089
1133,NG,2011,80.79811120157284,67.57498973059076,1010.8386403795629,5.462688483336698,83.78568758635494,70.36062419411813,,0.01,Nigeria,16627.18,1.218407451,20258.68,7.356,166902.4291,60355.18813,85034.54376,1027.275201,7020.0,2724.25,388.0698006,850.0,50.0,2208.405,5039.723,18997.552,116.9288796,162.471,0.292034407,8441.441,3.362136592,28381.27767,1.864055618,4.160906228,1168.137627,7688.034421,3995.903868,16695.04253,102.7570615,48639.95767,219.6859411,55661.82173,25068.621,10574.04088,339.7538514,2.55427426,2.562588634,0.00831
1134,NG,2012,79.99436971003145,70.82387965175121,,4.704825323183785,84.01740004372466,77.29102880348476,,0.0,Niger,10151.5,0.522855243,5307.765,11.059,4968.302838,2169.629478,1231.308691,298.5041359,461.88,,,100.0,-405.0,87.243,959.072,4218.33,253.4444845,16.644,0.399057873,12.55,6.136905943,77.01816958,6.366968371,0.0,0.0,0.618539704,7.645948856,75.12064939,4.513377157,5384.78317,257.9578617,5853.030138,10164.05,1893.255568,392.0517616,154.5159806,169.1198112,14.60383057
1135,NG,2012,79.99436971003145,70.82387965175121,,4.704825323183785,84.01740004372466,77.29102880348476,,0.0,Nigeria,16390.0,1.07266626,17581.0,6.584,177803.4422,37133.23171,87302.96763,1067.061809,6620.0,,,600.0,450.0,2059.0,3206.503,18485.497,110.938054,166.629,0.292034407,8616.05,3.359444264,28945.13975,1.864055618,4.160906228,1168.137627,7688.034421,3995.903868,17258.90461,103.576836,46526.13975,214.51489,53148.00381,25006.05,10844.65448,334.5828004,1.10593735,1.544664623,0.438727273
1136,NG,2013,80.56426654398085,72.34744400663162,,5.340461544327798,85.4222628187452,79.34349990066126,,0.0,Niger,,,4349.004,3.552,,,,,465.0,,,70.0,305.0,69.896,786.651,4192.457,243.1819606,17.24,0.399057873,,,,,,,,,0.0,4.513377157,4349.004,247.6953377,4814.004,,1961.050588,381.7892376,,,
1137,NG,2013,80.56426654398085,72.34744400663162,,5.340461544327798,85.4222628187452,79.34349990066126,,0.0,Nigeria,,,21313.0,6.265,,,,,6920.0,,,850.0,-300.0,2302.15,4763.103,19817.747,115.9603923,170.901,0.292034407,,,,,,,,,0.0,103.576836,21313.0,219.5372283,28233.0,,11122.68749,339.6051386,,,
1138,NI,1980,80.98412258143648,72.12213014847147,1011.3949856340167,5.527047814451628,84.98604147376774,76.27168382177886,,,CAR,191.665,0.498426943,95.531,-2.995,991.2635262,407.2188169,250.0119786,435.9118409,11.815,3.868,327.3804486,0.022,-3.568,8.14791,13.517,87.173,38.33465259,2.274,0.299989916,339.21,0.974965017,330.7178834,0.0279,0.0,0.0,4.531347686,11.0252294,315.1892054,138.6056312,426.2488834,176.9402838,438.0917825,530.875,100.6607872,268.9899036,,,
1139,NI,1980,80.98412258143648,72.12213014847147,1011.3949856340167,5.527047814451628,84.98604147376774,76.27168382177886,,,Nicaragua,242.806,1.418700526,344.469,4.612,4446.664156,1360.742355,509.5581111,1371.580554,148.646,40.928,275.3387242,0.208,-43.843,53.497,58.588,347.626,107.2257866,3.242,0.247220405,1.836,2.375120225,4.360720733,3.089266187,0.00766,0.0,0.0618,0.803713538,6.576804447,2.028625678,348.8297207,109.2544122,500.5649869,244.642,192.005934,224.6205226,,,
